EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
260183.100,256789.300,409339.200,421746.900,224040.600,209318.200,216105.300,225357.800,0.000
260177.200,256785.100,409332.800,421738.500,224029.800,209314.200,216099.000,225353.600,0.000
260171.400,256783.600,409329.200,421734.000,224020.200,209309.900,216091.100,225346.700,0.000
260171.100,256783.000,409330.000,421737.700,224022.300,209310.300,216091.500,225345.100,0.000
260180.200,256788.100,409338.200,421744.800,224036.300,209316.200,216100.800,225351.000,0.000
260179.100,256791.400,409331.600,421741.800,224030.900,209316.200,216102.600,225352.600,0.000
260177.400,256790.600,409328.800,421735.400,224018.000,209311.000,216095.700,225347.000,0.000
260180.700,256792.600,409330.900,421737.600,224018.400,209309.300,216095.300,225345.000,0.000
260183.200,256792.500,409335.400,421742.800,224031.900,209313.600,216102.600,225347.900,0.000
260186.800,256795.300,409340.000,421743.200,224030.800,209313.900,216102.300,225350.500,0.000
260185.700,256795.900,409338.900,421742.000,224020.500,209312.300,216099.600,225353.100,0.000
260190.000,256799.500,409342.300,421745.300,224023.000,209318.600,216107.000,225359.100,0.000
260191.700,256796.000,409348.300,421744.700,224036.700,209321.700,216109.500,225356.600,0.000
260187.900,256792.500,409337.600,421737.400,224030.900,209314.400,216096.200,225343.500,0.000
260180.600,256789.300,409329.700,421732.100,224017.200,209308.200,216087.900,225337.500,0.000
260182.800,256792.000,409332.300,421732.400,224016.300,209311.400,216092.700,225343.200,0.000
260195.300,256800.600,409344.700,421741.900,224031.900,209321.600,216107.200,225354.200,0.000
260198.300,256804.500,409348.600,421746.600,224038.600,209324.800,216110.900,225356.500,0.000
260193.700,256803.100,409346.200,421737.100,224026.400,209316.400,216099.400,225348.900,0.000
260193.000,256803.900,409339.200,421739.700,224018.400,209315.200,216099.700,225350.100,0.000
260195.700,256802.400,409332.900,421739.300,224024.900,209316.600,216106.600,225353.300,0.000
260203.100,256807.100,409339.800,421738.500,224033.300,209321.000,216111.800,225357.300,0.000
260202.100,256806.400,409340.400,421735.900,224025.600,209320.700,216108.100,225356.500,0.000
260195.000,256802.000,409333.400,421732.200,224018.400,209317.400,216107.000,225357.000,0.000
260196.000,256802.600,409327.900,421736.200,224022.200,209317.000,216108.400,225358.300,0.000
260204.100,256807.600,409333.200,421744.700,224038.900,209326.400,216115.600,225364.900,0.000
260198.100,256802.900,409323.300,421733.500,224031.500,209321.300,216105.300,225358.500,0.000
260195.900,256804.000,409327.500,421732.300,224026.300,209322.300,216104.100,225358.200,0.000
260201.200,256808.600,409338.800,421739.800,224037.700,209329.500,216111.800,225365.400,0.000
260207.100,256808.700,409342.800,421743.400,224050.900,209334.300,216116.200,225369.200,0.000
260203.500,256805.900,409338.100,421735.700,224045.200,209328.600,216110.200,225364.900,0.000
260199.100,256805.100,409332.100,421731.700,224032.700,209323.000,216105.800,225362.500,0.000
260194.300,256800.000,409332.600,421731.300,224029.200,209323.600,216108.600,225363.600,0.000
260199.600,256799.700,409338.500,421734.600,224044.300,209331.500,216114.900,225364.700,0.000
260199.100,256799.500,409334.500,421731.500,224044.600,209334.100,216114.000,225363.400,0.000
260193.000,256797.800,409328.600,421724.600,224031.700,209330.200,216106.500,225358.500,0.000
260186.500,256794.100,409327.000,421723.500,224028.100,209326.600,216104.800,225355.500,0.000
260191.700,256796.600,409326.900,421728.700,224044.200,209333.700,216114.800,225361.000,0.000
260192.700,256799.500,409328.900,421730.600,224047.900,209337.600,216119.100,225366.300,0.000
260192.600,256803.900,409330.200,421729.500,224037.000,209334.600,216115.200,225366.400,0.000
260200.200,256812.900,409335.600,421736.600,224035.300,209336.800,216119.100,225372.200,0.000
260202.100,256811.100,409339.600,421738.900,224040.100,209334.900,216120.000,225370.800,0.000
260199.600,256806.700,409343.400,421735.200,224045.500,209334.800,216118.200,225368.300,0.000
260191.800,256803.400,409332.800,421729.100,224036.300,209335.300,216114.100,225368.000,0.000
260193.900,256806.600,409331.400,421728.600,224032.100,209337.800,216115.700,225370.500,0.000
260203.900,256810.600,409332.600,421733.100,224040.100,209341.000,216125.200,225374.800,0.000
260207.200,256812.400,409332.100,421735.800,224048.800,209342.800,216128.300,225375.600,0.000
260206.800,256812.400,409331.900,421730.800,224040.500,209339.800,216123.600,225374.300,0.000
260196.600,256805.900,409328.700,421724.100,224030.300,209333.200,216115.500,225368.700,0.000
260200.200,256808.500,409331.300,421726.800,224035.500,209334.500,216117.100,225368.500,0.000
260208.800,256814.300,409332.100,421729.700,224046.100,209338.200,216123.600,225374.300,0.000
260205.900,256814.900,409330.000,421719.900,224040.000,209334.900,216119.600,225371.300,0.000
260200.100,256812.000,409320.600,421716.600,224030.300,209331.600,216118.200,225372.600,0.000
260204.500,256813.200,409325.200,421720.000,224037.600,209337.800,216124.000,225376.600,0.000
260210.100,256814.700,409331.600,421721.900,224049.500,209343.400,216127.100,225378.500,0.000
260209.800,256814.700,409328.300,421718.100,224046.700,209343.600,216126.300,225379.200,0.000
260211.100,256817.800,409329.000,421718.800,224041.700,209341.900,216122.600,225379.000,0.000
260221.500,256826.700,409335.500,421722.900,224045.700,209345.200,216126.100,225384.800,0.000
260227.200,256830.900,409339.700,421731.300,224059.200,209349.000,216132.100,225385.200,0.000
260222.400,256826.400,409339.200,421725.300,224056.000,209345.600,216129.200,225380.100,0.000
260218.500,256823.200,409330.600,421715.800,224045.800,209342.300,216124.600,225378.500,0.000
260223.000,256827.300,409328.000,421724.500,224046.300,209345.900,216129.000,225383.800,0.000
260227.600,256829.100,409331.100,421731.100,224056.100,209346.500,216135.800,225386.600,0.000
260223.000,256826.400,409328.500,421720.500,224055.300,209340.500,216129.400,225380.600,0.000
260223.000,256829.000,409329.400,421716.800,224046.800,209338.200,216124.900,225379.700,0.000
260220.600,256827.000,409324.100,421714.100,224043.700,209336.300,216123.300,225378.600,0.000
260230.100,256831.800,409331.800,421725.800,224056.700,209340.300,216131.800,225384.400,0.000
260233.200,256834.900,409331.900,421720.800,224064.700,209343.100,216134.900,225384.900,0.000
260224.600,256829.600,409321.000,421711.900,224051.900,209339.400,216129.100,225384.100,0.000
260228.000,256833.600,409323.500,421715.300,224049.700,209345.000,216136.100,225390.700,0.000
260232.300,256836.400,409329.000,421722.300,224061.300,209352.400,216145.200,225396.600,0.000
260236.300,256838.400,409334.600,421725.700,224072.700,209359.600,216153.300,225402.700,0.000
260231.300,256833.500,409326.300,421712.700,224060.000,209354.000,216145.500,225395.800,0.000
260234.900,256839.300,409328.200,421711.700,224059.900,209357.000,216146.100,225396.300,0.000
260236.300,256837.700,409327.400,421713.300,224068.100,209361.900,216149.300,225397.100,0.000
260241.700,256840.400,409332.100,421713.600,224077.200,209366.200,216151.800,225399.100,0.000
260241.200,256843.800,409332.300,421709.600,224075.300,209365.200,216146.000,225395.500,0.000
260235.700,256844.200,409317.600,421704.100,224064.300,209360.200,216138.800,225390.400,0.000
260239.400,256844.600,409320.500,421709.600,224065.400,209359.400,216138.800,225388.800,0.000
260250.700,256848.700,409324.200,421712.300,224075.400,209362.500,216144.200,225391.500,0.000
260248.900,256850.400,409320.600,421710.100,224069.900,209357.500,216139.900,225388.600,0.000
260247.500,256849.800,409317.500,421706.900,224058.900,209351.700,216132.300,225383.500,0.000
260246.800,256849.500,409316.600,421710.000,224059.000,209351.000,216134.200,225384.300,0.000
260253.900,256854.500,409318.900,421712.100,224066.800,209351.300,216136.800,225383.500,0.000
260251.900,256853.400,409320.900,421704.900,224062.400,209349.400,216131.500,225380.300,0.000
260247.300,256853.400,409316.600,421702.000,224054.000,209347.700,216126.800,225378.800,0.000
260248.900,256856.300,409314.700,421707.400,224055.800,209351.600,216132.600,225384.200,0.000
260251.500,256857.000,409317.200,421708.900,224062.000,209353.100,216137.300,225387.500,0.000
260249.300,256854.900,409316.700,421702.600,224060.500,209351.700,216135.200,225386.600,0.000
260250.300,256857.400,409316.400,421698.500,224049.200,209347.600,216129.100,225384.300,0.000
260247.600,256855.000,409313.800,421699.900,224046.800,209346.800,216129.000,225382.000,0.000
260251.400,256852.400,409318.800,421703.800,224058.700,209350.700,216134.100,225381.400,0.000
260254.700,256853.400,409328.800,421703.800,224066.700,209352.800,216139.700,225385.000,0.000
260252.600,256854.900,409324.800,421703.800,224059.300,209352.200,216135.800,225385.400,0.000
260248.300,256852.500,409316.700,421700.200,224050.600,209347.300,216130.500,225382.300,0.000
260251.900,256852.100,409322.100,421702.000,224057.700,209348.100,216132.800,225384.200,0.000
260252.200,256848.700,409317.900,421701.100,224064.000,209350.500,216134.600,225385.000,0.000
260245.700,256844.200,409315.700,421692.900,224054.300,209348.300,216131.500,225382.400,0.000
260237.200,256837.000,409308.600,421687.800,224045.000,209343.900,216130.100,225381.000,0.000
260240.700,256837.700,409308.800,421692.400,224052.800,209344.800,216137.400,225382.800,0.000
260248.100,256842.600,409311.300,421699.400,224065.000,209348.800,216144.900,225388.200,0.000
260239.000,256835.900,409300.300,421684.300,224052.000,209342.300,216132.700,225380.800,0.000
260235.500,256834.600,409302.900,421680.300,224041.100,209339.100,216123.200,225377.600,0.000
260244.400,256839.800,409309.100,421688.800,224047.700,209344.900,216129.200,225385.000,0.000
260249.700,256840.500,409307.700,421693.800,224061.300,209349.000,216135.300,225390.000,0.000
260241.400,256836.100,409305.300,421686.600,224055.200,209345.900,216130.100,225385.900,0.000
260238.300,256835.400,409306.300,421679.900,224045.800,209345.800,216128.500,225383.000,0.000
260241.100,256835.500,409303.700,421679.300,224047.000,209346.700,216130.700,225380.800,0.000
260244.000,256834.300,409303.300,421678.200,224058.700,209350.300,216134.900,225383.900,0.000
260240.700,256832.200,409306.600,421675.900,224059.500,209350.600,216131.400,225385.000,0.000
260236.300,256830.700,409297.400,421672.100,224047.800,209349.200,216126.500,225384.300,0.000
260233.700,256827.700,409290.800,421666.900,224044.000,209346.700,216122.400,225379.400,0.000
260241.500,256831.300,409301.300,421673.100,224060.000,209352.100,216131.300,225385.100,0.000
260241.200,256830.300,409301.700,421670.900,224065.000,209353.400,216130.200,225383.900,0.000
260231.100,256825.600,409296.900,421666.900,224053.500,209347.700,216124.000,225381.200,0.000
260234.700,256827.300,409295.300,421669.800,224052.500,209349.900,216126.700,225381.500,0.000
260233.100,256823.300,409288.800,421665.100,224057.700,209352.100,216128.400,225377.400,0.000
260238.500,256828.300,409292.900,421664.100,224064.700,209354.600,216129.800,225379.900,0.000
260233.600,256827.700,409283.700,421654.400,224053.100,209347.300,216122.300,225375.300,0.000
260229.000,256825.200,409274.100,421650.100,224041.500,209339.700,216116.700,225372.200,0.000
260233.400,256825.600,409279.200,421658.600,224050.000,209344.800,216123.900,225375.400,0.000
260239.000,256827.300,409280.100,421663.300,224058.000,209346.900,216130.900,225379.200,0.000
260234.800,256828.600,409277.300,421656.800,224051.900,209343.700,216129.100,225379.400,0.000
260230.900,256827.700,409267.300,421653.900,224041.300,209338.200,216127.300,225376.300,0.000
260230.300,256824.700,409259.700,421656.000,224038.200,209333.900,216126.000,225373.900,0.000
260231.400,256821.900,409259.700,421656.400,224047.800,209333.400,216125.900,225373.900,0.000
260231.200,256825.700,409259.800,421654.200,224049.500,209334.900,216122.500,225375.600,0.000
260227.600,256825.900,409258.200,421652.800,224045.000,209333.100,216120.300,225374.800,0.000
260223.400,256824.800,409254.500,421650.600,224046.800,209331.100,216122.200,225374.700,0.000
260232.300,256829.700,409257.300,421654.100,224062.300,209334.600,216128.800,225380.100,0.000
260233.100,256832.600,409257.900,421649.000,224059.400,209331.400,216122.700,225374.300,0.000
260234.700,256836.400,409261.700,421647.300,224053.400,209331.400,216117.800,225371.000,0.000
260235.200,256833.700,409261.000,421645.100,224054.000,209333.700,216118.000,225370.400,0.000
260244.000,256837.600,409260.800,421651.700,224068.600,209339.900,216125.300,225375.100,0.000
260234.800,256832.000,409243.900,421643.900,224064.700,209336.500,216119.600,225369.000,0.000
260227.900,256827.600,409239.500,421637.400,224052.600,209333.900,216114.500,225366.000,0.000
260225.200,256826.400,409238.500,421638.900,224054.000,209336.300,216117.600,225369.200,0.000
260232.500,256828.500,409243.000,421646.800,224068.800,209343.100,216128.100,225378.300,0.000
260232.800,256827.000,409246.500,421646.300,224076.500,209348.600,216131.400,225381.200,0.000
260228.200,256826.700,409233.600,421646.400,224067.500,209348.600,216130.900,225383.500,0.000
260221.500,256822.500,409222.800,421637.000,224058.700,209343.400,216128.200,225383.000,0.000
260221.500,256820.300,409227.900,421633.800,224065.700,209344.000,216129.100,225381.600,0.000
260224.800,256819.200,409216.400,421633.400,224066.200,209340.500,216127.700,225378.800,0.000
260218.800,256816.900,409199.500,421630.700,224055.600,209337.700,216120.600,225376.200,0.000
260215.500,256816.800,409198.600,421626.200,224045.400,209336.000,216119.500,225377.200,0.000
260219.300,256818.300,409205.800,421628.000,224052.200,209337.000,216122.500,225379.300,0.000
260225.200,256820.600,409208.900,421628.300,224060.100,209338.500,216125.500,225379.000,0.000
260222.700,256819.100,409200.500,421620.400,224050.100,209334.900,216121.500,225375.600,0.000
260219.100,256819.700,409192.700,421620.900,224045.000,209335.400,216122.000,225377.500,0.000
260221.600,256819.700,409192.600,421620.900,224048.400,209338.800,216125.800,225379.300,0.000
260227.800,256821.900,409198.800,421627.200,224057.700,209344.300,216131.200,225382.800,0.000
260223.000,256820.600,409198.200,421622.000,224052.500,209344.100,216127.200,225381.600,0.000
260217.500,256817.000,409196.800,421612.300,224044.100,209341.200,216122.700,225383.200,0.000
260223.400,256821.400,409196.500,421618.200,224047.100,209342.200,216124.500,225385.300,0.000
260231.000,256825.400,409207.600,421625.100,224060.800,209346.400,216129.500,225388.300,0.000
260227.300,256823.200,409202.300,421616.700,224056.000,209343.100,216126.600,225385.300,0.000
260216.400,256817.700,409185.200,421606.500,224039.000,209334.700,216114.200,225378.200,0.000
260221.800,256825.300,409192.600,421617.000,224044.400,209339.200,216119.800,225383.700,0.000
